Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),HTG-SETP-SCH:Schedule Value [](TimeStep),CLG-SETP-SCH:Schedule Value [](TimeStep),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](TimeStep) 
 07/01  03:00:00,16.512499999999996,20.72422286186576,13.254896526415209,20.411886100463118,12.902661552497568,20.45378297778895,12.111655222425144,20.41583942391357,12.949887262664115,20.455295623968876,12.069428642323501,20.85433015774088,14.077878541263416,20.807460931769356,0.0,0.0,20.44152569420038,15.840000000000002,0.0,20.483887673798655,6.840000000000001,0.0,20.445786474659542,15.840000000000002,0.0,20.485773655540847,6.840000000000001,0.0,20.885710101134578,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.171446265293225,-1.1766358270324302,-1.1692759016879442,-1.177132086987077,-1.0188719408248712,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134445788059189,8.134445788059189,0.0,0.0,43.270143677949484,0.0,8.134445788059189,0.0,20.863974078334056,0.009723997992135094,13.254896526415209,20.863974078334056,0.0,0.009723997992135094,13.0,81.99999102687784,0.0,0.0,0.0,7.219999999999999,0.0,16.512499999999996,0.0,0.010448839412941847,11.5,16.512499999999996,0.0,0.010448839412941847,4.5,427500.0 
 07/01  03:15:00,,20.670046070656856,,20.393220000912503,,20.43495210823689,,20.39705927711398,,20.436268908569602,,20.83487867852239,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1771136401786475,-1.1823366770164805,-1.174972238622437,-1.182889232586964,-1.0240551257343198,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  03:30:00,,20.61714801393572,,20.375106958496282,,20.41674268454532,,20.378873660940922,,20.41788922220096,,20.816226196417826,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1826172556489107,-1.187853528799229,-1.1804927551651465,-1.1884550205619455,-1.029019662988609,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  03:45:00,,20.56546057610127,,20.357493759611025,,20.39909665388705,,20.361225500509793,,20.400095091426675,,20.798321719312046,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1879723110126952,-1.193203373304048,-1.185853942694736,-1.193847424170927,-1.033780791253653,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  04:00:00,16.2125,20.51493461149295,13.24909083884919,20.340332575208755,12.896872298462528,20.381960763613634,12.10590187190136,20.344062928300975,12.944095981153685,20.382830330687913,12.063677496911184,20.7811068080552,14.072035419416016,20.591897318046698,0.0,0.0,20.36653832355714,15.840000000000002,0.0,20.408188052570722,6.840000000000001,0.0,20.370305341716417,15.840000000000002,0.0,20.409270888221286,6.840000000000001,0.0,20.807633350576864,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.19319245214431,-1.1984016107987037,-1.1910706763133443,-1.1990826884601067,-1.0383548499360302,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134445788059189,8.134445788059189,0.0,0.0,43.270143677949484,0.0,8.134445788059189,0.0,20.6442193806399,0.009723997992075357,13.24909083884919,20.6442193806399,0.0,0.009723997992075357,13.0,81.99999102687784,0.0,0.0,0.0,7.219999999999999,0.0,16.2125,0.0,0.010475827587759903,11.5,16.2125,0.0,0.010475827587759903,4.5,427500.0 
 07/01  04:15:00,,20.465589918529997,,20.325456648583643,,20.366590247953106,,20.329039761246598,,20.36734798934304,,20.764532289179982,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1975069689394822,-1.2029051591899826,-1.1954361326217924,-1.2036185730352895,-1.0426585443931016,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  04:30:00,,20.419575095904406,,20.318742692508604,,20.36587438368066,,20.33211456776871,,20.363832438066343,,20.748838488282683,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1986800667823159,-1.2015305626098054,-1.1923467454059387,-1.2034029947892118,-1.0467015937049828,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  04:45:00,,20.37632115504011,,20.318867299861864,,20.376601285864,,20.347773108748292,,20.37047846366237,,20.734546130279288,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1982548408075753,-1.1977253128174217,-1.1870490966291165,-1.2008386350270353,-1.0503263335208786,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  05:00:00,16.1,20.340338131348027,13.258766270593028,20.323359122064815,12.906520454270733,20.39276288631251,12.11548996442048,20.36711422594355,12.953747569869897,20.383965055625023,12.073262149849018,20.72208702731962,14.081773271763957,20.400456075205636,0.0,0.0,20.32160644075473,15.840000000000002,0.0,20.375457200952567,6.840000000000001,0.0,20.344010415926785,15.840000000000002,0.0,20.371405986674194,6.840000000000001,0.0,20.742500983765392,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.1965590994256121,-1.192473229414669,-1.180979283448209,-1.1962276183022371,-1.0534403789371185,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134445788059189,8.134445788059189,0.0,0.0,43.270143677949484,0.0,8.134445788059189,0.0,20.444105195241868,0.009723997992077169,13.258766270593028,20.444105195241868,0.0,0.009723997992077169,13.0,81.99999102687784,0.0,0.0,0.0,7.219999999999999,0.0,16.1,0.0,0.010527136160152233,11.5,16.1,0.0,0.010527136160152233,4.5,427500.0 
 07/01  05:15:00,,20.306967079121087,,20.33063812162744,,20.412006378665197,,20.38739512353242,,20.40251460649989,,20.711739822152197,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1942117997490922,-1.1864544496924618,-1.1747063588289557,-1.1903032880205753,-1.0561768321820202,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  05:30:00,,20.27886783512523,,20.34075590661147,,20.43517859204981,,20.410711142547296,,20.425656027231327,,20.70359529815368,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1909454896065828,-1.1791451287788817,-1.1672926817351994,-1.1830068625408168,-1.0583287925861584,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  05:45:00,,20.25984023133834,,20.363751342807266,,20.492393704971256,,20.471750362857318,,20.46942816124106,,20.697648177931043,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1825853266860082,-1.1581788115103435,-1.1442370977576848,-1.167629079296762,-1.0598822517892976,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/01  06:00:00,16.1,20.25011826333611,13.254896526415209,20.39968294189836,12.902661552497568,20.58497250907103,12.111655222425144,20.5695624365196,12.949887262664115,20.534128354339405,12.069428642323501,20.695242971849382,14.077878541263416,20.273948352230192,0.0,0.0,20.358707078236133,15.840000000000002,0.0,20.481137796189323,6.840000000000001,0.0,20.45985476636416,15.840000000000002,0.0,20.45793178732792,6.840000000000001,0.0,20.702056567521574,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.1708593118728736,-1.1279295795711166,-1.1121439522041647,-1.1467629509096542,-1.0603691146370307,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134445788059189,8.134445788059189,0.0,0.0,43.270143677949484,0.0,8.134445788059189,0.0,20.29650331923317,0.009723997992077118,13.254896526415209,20.29650331923317,0.0,0.009723997992077118,13.0,81.99999102687784,0.0,0.0,0.0,7.219999999999999,0.0,16.1,0.0,0.010753050440984634,11.5,16.1,0.0,0.010753050440984634,4.5,427500.0 
 07/01  06:15:00,,20.380909567504528,,21.997610998664243,,22.058602974650878,,22.048070915655487,,22.045898693579847,,21.825924947633478,,,,,,,,,,,,,,,,,,,,,,,,2195.3821865190366,-0.9264785418228838,-0.891121930341031,-0.8754606554569394,-0.9097848334004693,-0.8932285016816797,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975843.967867133 
 07/01  06:30:00,,20.581479605683064,,22.19796489528339,,22.19456734629435,,22.198193355808993,,22.194608747441404,,22.197694303097705,,,,,,,,,,,,,,,,,,,,,,,,2175.632069801304,-0.8385208774340226,-0.8100587288994251,-0.7956106724666179,-0.8281795080289883,-0.7952960040449198,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958068.8628211739 
 07/01  06:45:00,,20.717062510759654,,22.20152599129982,,22.200176065015295,,22.202328596221932,,22.199214862557284,,22.20231656813267,,,,,,,,,,,,,,,,,,,,,,,,2178.8545420404384,-0.817699608358138,-0.7810940997128671,-0.7718620391852637,-0.8008365752353807,-0.7854008425453368,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960969.0878363946 
